order_id,delivery_type,region_type,payment_type,package_size,traffic_level,weather_condition,dispatch_shift,is_weekend,is_holiday,fragile_item,requires_call_before_delivery,order_value,items_count,delivery_distance_km,promised_hours,minutes_since_order,warehouse_backlog,courier_experience_months,courier_load_today,historical_late_rate,previous_failed_deliveries,address_quality_score,route_complexity,customer_priority_score,simulated_late_probability,simulated_risk_segment,is_late_delivery
ORD-101432,standard,city_center,card_on_delivery,large,normal,rain,morning,False,False,False,False,3108.06,3,3.08,46.0,1170,5,26.7,12,0.317,3,0.701,1.83,1,0.1617,low,0
ORD-101433,standard,city_center,cash_on_delivery,bulky,high,clear,day,True,False,False,True,2899.06,1,11.81,53.6,1165,13,47.8,6,0.1,0,0.715,4.83,2,0.556,medium,1
ORD-101434,standard,suburb,prepaid,medium,normal,clear,day,False,False,False,False,1326.81,2,14.76,46.6,596,6,26.7,11,0.165,0,0.798,3.34,2,0.195,low,0
ORD-101435,scheduled,residential,card_on_delivery,medium,high,clear,night,True,False,False,False,6940.65,4,6.48,69.0,1428,3,12.4,7,0.369,0,0.774,1.99,1,0.0545,low,0
ORD-101436,standard,residential,prepaid,small,normal,rain,day,True,True,False,False,1579.08,2,4.18,50.7,917,4,79.1,6,0.197,3,0.91,2.68,2,0.1028,low,0
ORD-101437,express,residential,card_on_delivery,bulky,normal,clear,night,False,False,False,False,6681.38,6,22.08,13.2,220,2,11.8,15,0.256,2,0.835,4.18,1,0.7398,high,1
ORD-101438,scheduled,residential,prepaid,medium,normal,clear,morning,False,False,False,False,1342.4,5,19.6,72.1,1191,4,10.2,2,0.191,0,0.883,3.11,2,0.0072,low,0
ORD-101439,scheduled,suburb,card_on_delivery,small,low,storm,morning,False,False,False,False,4146.12,2,20.16,67.7,1679,4,34.2,7,0.238,1,0.773,4.92,1,0.1844,low,0
ORD-101440,standard,city_center,prepaid,large,normal,clear,night,True,False,True,False,1688.72,1,3.59,44.7,607,10,7.4,9,0.425,2,0.87,1.89,3,0.1712,low,0
ORD-101441,standard,residential,card_on_delivery,medium,normal,clear,day,False,False,False,False,2109.39,4,8.99,49.8,946,4,17.8,12,0.318,0,0.476,3.68,4,0.0855,low,0
ORD-101442,standard,suburb,prepaid,bulky,low,rain,day,False,False,False,False,5222.77,1,21.58,45.1,709,4,58.5,9,0.169,0,0.729,5.54,1,0.6084,medium,1
ORD-101443,standard,residential,prepaid,large,severe,clear,morning,False,False,False,False,8828.34,3,6.07,50.4,592,4,9.8,7,0.198,0,0.829,4.14,2,0.0957,low,0
ORD-101444,standard,suburb,card_on_delivery,large,low,rain,evening,False,False,False,False,14284.12,6,7.57,41.5,962,7,5.3,6,0.341,0,0.826,3.2,2,0.1843,low,0
ORD-101445,express,residential,prepaid,medium,high,storm,morning,False,False,False,False,4816.57,3,14.96,17.3,422,5,28.9,10,0.012,0,0.695,5.49,1,0.7983,high,1
ORD-101446,scheduled,remote_area,card_on_delivery,medium,normal,rain,evening,False,False,False,False,3626.09,2,18.33,70.3,1298,7,18.9,6,0.386,0,0.408,5.64,2,0.1525,low,0
ORD-101447,express,residential,card_on_delivery,large,normal,clear,morning,False,False,False,True,1767.84,2,13.72,17.3,390,10,16.4,13,0.164,0,0.797,1.82,1,0.8197,high,1
ORD-101448,express,residential,card_on_delivery,small,low,clear,morning,False,False,True,False,951.44,1,2.7,16.7,260,7,19.3,6,0.115,0,0.628,1.0,3,0.2449,low,0
ORD-101449,standard,industrial,card_on_delivery,small,high,snow,evening,True,False,False,True,5797.9,3,16.81,49.1,1069,8,27.9,10,0.48,2,0.766,4.7,1,0.6624,medium,1
ORD-101450,same_day,suburb,card_on_delivery,bulky,high,clear,day,True,False,False,False,3010.78,3,38.21,7.2,129,2,44.2,10,0.264,1,0.859,7.92,2,0.9912,high,1
ORD-101451,express,suburb,cash_on_delivery,large,high,clear,morning,False,False,False,True,3665.75,3,24.38,16.8,241,4,10.9,10,0.193,1,0.717,6.05,3,0.7491,high,1
ORD-101452,same_day,industrial,prepaid,bulky,normal,snow,day,True,False,False,True,2700.95,2,19.34,4.4,77,1,44.5,5,0.245,1,0.786,4.94,3,0.8974,high,1
ORD-101453,scheduled,city_center,prepaid,small,low,rain,morning,True,False,False,False,2125.11,3,15.11,73.2,1318,6,28.3,7,0.492,0,0.393,4.23,1,0.1651,low,0
ORD-101454,standard,industrial,card_on_delivery,small,high,clear,day,False,False,False,False,6048.05,2,12.04,49.6,1013,7,27.7,5,0.128,1,0.924,4.24,2,0.0796,low,0
ORD-101455,standard,suburb,prepaid,large,high,rain,morning,False,False,False,False,13078.2,4,15.33,41.3,252,4,5.6,9,0.033,1,0.878,4.48,1,0.2506,low,0
ORD-101456,standard,residential,prepaid,small,normal,clear,day,False,False,True,False,1480.47,7,1.91,43.8,698,3,4.1,14,0.359,1,0.809,2.17,3,0.2372,low,0
ORD-101457,standard,residential,prepaid,medium,high,snow,morning,False,False,False,True,892.92,6,15.54,44.2,1065,6,24.4,5,0.145,2,0.916,5.37,2,0.6059,medium,1
ORD-101458,scheduled,city_center,prepaid,small,normal,clear,evening,False,False,False,False,3052.69,4,12.34,70.6,1235,7,9.0,5,0.148,0,0.931,3.69,2,0.0152,low,1
ORD-101459,standard,remote_area,prepaid,large,normal,clear,evening,True,False,False,False,2125.33,3,30.77,42.1,490,10,29.4,7,0.343,1,0.769,5.19,2,0.6408,medium,0
ORD-101460,same_day,city_center,card_on_delivery,medium,normal,clear,day,True,False,False,False,8846.33,2,9.92,7.3,168,6,5.1,11,0.47,0,0.77,3.55,1,0.7362,high,1
ORD-101461,express,residential,card_on_delivery,small,low,clear,day,False,False,True,False,5321.72,1,23.96,15.0,314,6,25.9,5,0.295,3,0.818,3.73,2,0.3465,low,0
ORD-101462,standard,suburb,card_on_delivery,medium,low,clear,day,True,False,False,False,15088.84,4,18.81,50.1,706,8,10.3,8,0.179,1,0.919,2.27,2,0.0462,low,0
ORD-101463,standard,suburb,prepaid,small,high,rain,day,True,False,True,True,8171.1,3,11.48,45.9,519,6,30.3,6,0.394,2,0.856,4.13,1,0.3163,low,0
ORD-101464,express,city_center,card_on_delivery,medium,severe,clear,day,False,False,False,False,3938.67,5,11.79,20.6,444,6,10.1,8,0.418,3,0.693,3.64,2,0.798,high,1
ORD-101465,express,industrial,card_on_delivery,medium,normal,snow,day,True,False,False,False,4067.07,4,19.48,16.9,273,7,1.6,5,0.127,0,0.562,4.71,2,0.7363,high,1
ORD-101466,standard,residential,prepaid,medium,low,clear,morning,True,False,False,False,4882.76,2,6.45,47.3,158,7,29.1,6,0.384,0,0.77,2.11,2,0.0305,low,0
ORD-101467,standard,industrial,prepaid,medium,low,clear,day,False,False,False,False,1839.78,3,18.71,50.0,597,8,12.0,8,0.129,0,0.295,2.81,2,0.0479,low,0
ORD-101468,express,city_center,prepaid,small,normal,clear,morning,True,False,False,False,5046.29,1,2.36,16.5,266,10,19.5,12,0.049,0,0.754,1.77,3,0.3628,low,0
ORD-101469,standard,city_center,cash_on_delivery,small,normal,rain,night,True,False,False,True,10177.69,2,3.14,43.0,1161,3,16.4,8,0.034,0,0.849,1.62,2,0.0703,low,0
ORD-101470,scheduled,suburb,prepaid,bulky,low,clear,day,False,False,False,False,2266.82,3,14.97,67.0,1447,2,23.7,3,0.099,1,0.675,3.82,3,0.0186,low,0
ORD-101471,standard,city_center,prepaid,medium,low,clear,day,False,False,False,True,3036.98,3,11.25,50.8,518,6,44.8,4,0.333,0,0.703,1.56,2,0.0335,low,0
ORD-101472,standard,residential,prepaid,medium,high,clear,day,False,False,False,False,5958.28,1,2.9,44.1,635,7,35.9,6,0.361,0,0.853,2.92,3,0.1365,low,0
ORD-101473,express,city_center,prepaid,small,low,rain,morning,False,True,False,False,11205.47,1,33.32,16.6,418,14,9.1,4,0.121,1,0.83,4.96,3,0.6337,medium,0
ORD-101474,express,suburb,prepaid,bulky,normal,snow,morning,False,False,False,False,2086.63,5,35.6,22.1,270,6,12.1,11,0.14,2,0.767,5.61,2,0.9901,high,1
ORD-101475,express,industrial,card_on_delivery,large,high,rain,morning,False,False,False,False,4373.86,7,13.07,16.1,348,4,7.3,6,0.199,1,0.678,2.93,1,0.818,high,1
ORD-101476,standard,industrial,prepaid,small,low,rain,evening,False,False,False,False,3556.44,3,15.22,45.6,624,1,4.1,9,0.432,0,0.779,2.81,2,0.0999,low,0
ORD-101477,scheduled,remote_area,card_on_delivery,medium,normal,rain,day,False,False,False,False,2964.46,3,26.46,72.6,1166,7,48.0,7,0.157,0,0.701,4.24,1,0.0415,low,0
ORD-101478,express,industrial,prepaid,medium,low,rain,morning,False,False,False,False,903.02,4,11.79,21.9,197,6,41.3,11,0.17,2,0.85,2.41,2,0.3295,low,0
ORD-101479,express,residential,prepaid,large,normal,rain,day,False,False,False,True,2083.61,5,8.16,22.9,379,2,25.3,9,0.084,0,0.958,2.9,1,0.2179,low,0
ORD-101480,standard,residential,card_on_delivery,bulky,severe,clear,day,True,False,False,False,1450.04,3,16.07,45.6,752,8,11.9,2,0.106,0,0.802,4.6,1,0.1084,low,0
ORD-101481,standard,industrial,card_on_delivery,medium,high,clear,day,False,False,False,True,3291.68,4,17.36,49.6,797,6,21.3,8,0.266,1,0.7,4.48,1,0.3009,low,0
ORD-101482,express,remote_area,cash_on_delivery,large,low,snow,day,False,False,False,True,2592.09,5,17.27,17.6,492,5,22.5,6,0.249,3,0.806,3.9,2,0.73,high,1
ORD-101483,standard,remote_area,prepaid,medium,low,snow,evening,False,False,True,True,1492.32,4,31.69,47.7,1058,6,10.7,5,0.238,0,0.535,5.45,1,0.5959,medium,0
ORD-101484,express,suburb,prepaid,small,normal,rain,day,False,False,False,False,2981.68,4,33.31,19.3,265,3,42.5,8,0.186,0,0.841,6.63,2,0.8033,high,1
ORD-101485,standard,residential,card_on_delivery,medium,high,clear,day,False,False,False,False,14753.46,2,15.82,48.9,642,6,12.9,8,0.238,0,0.918,4.27,1,0.3689,low,1
ORD-101486,scheduled,remote_area,prepaid,medium,high,rain,evening,False,False,False,False,2214.53,2,20.62,68.8,1522,2,6.5,7,0.495,1,0.377,6.34,1,0.2595,low,0
ORD-101487,express,remote_area,card_on_delivery,small,normal,clear,evening,False,True,False,False,2722.27,5,20.61,14.8,185,13,9.0,9,0.217,1,0.825,3.8,1,0.9106,high,1
ORD-101488,same_day,suburb,prepaid,medium,low,clear,day,False,False,False,False,3072.98,3,11.39,10.8,170,7,3.9,11,0.103,0,0.793,2.22,1,0.5189,medium,1
ORD-101489,express,industrial,prepaid,small,severe,clear,morning,True,True,False,False,2108.49,2,19.98,16.3,377,10,20.2,7,0.589,1,0.728,4.9,3,0.9792,high,1
ORD-101490,standard,suburb,card_on_delivery,small,high,clear,morning,False,False,False,False,1115.18,3,17.28,49.7,788,5,24.6,6,0.025,0,0.678,5.08,2,0.0936,low,0
ORD-101491,same_day,remote_area,card_on_delivery,large,normal,clear,day,True,False,False,False,14142.83,4,28.04,10.4,151,8,13.3,10,0.214,1,0.509,4.89,1,0.9811,high,0
ORD-101492,express,city_center,cash_on_delivery,small,normal,rain,evening,False,False,False,True,922.25,3,10.76,17.4,252,4,9.6,6,0.041,0,0.768,2.86,2,0.3571,low,1
ORD-101493,same_day,industrial,cash_on_delivery,large,normal,rain,day,False,True,False,True,1006.6,5,44.38,10.2,139,7,6.4,8,0.221,1,0.924,7.54,3,0.9737,high,1
ORD-101494,standard,city_center,prepaid,small,normal,clear,day,False,False,False,False,6384.74,6,13.38,46.0,1071,5,39.8,8,0.478,2,0.784,3.41,2,0.1463,low,1
ORD-101495,express,residential,card_on_delivery,medium,normal,clear,morning,False,False,False,False,782.93,3,2.78,21.1,399,3,10.4,12,0.285,1,0.615,3.31,2,0.4284,medium,0
ORD-101496,same_day,city_center,cash_on_delivery,large,normal,rain,day,True,False,False,False,6491.57,6,0.7,6.3,104,9,20.1,10,0.22,1,0.699,2.21,3,0.8459,high,1
ORD-101497,express,residential,prepaid,large,high,snow,day,False,False,False,False,6945.75,7,2.89,17.2,295,7,38.2,5,0.499,3,0.929,4.18,2,0.8369,high,1
ORD-101498,standard,residential,prepaid,large,high,snow,evening,False,False,False,False,1995.87,8,10.14,50.3,1083,5,47.3,10,0.424,2,0.935,5.3,3,0.5428,medium,1
ORD-101499,express,remote_area,cash_on_delivery,small,normal,clear,evening,True,False,False,True,3756.18,7,21.77,17.3,267,4,18.2,7,0.265,2,0.616,4.26,3,0.4613,medium,0
ORD-101500,express,residential,prepaid,small,normal,clear,morning,False,False,False,False,3505.65,2,5.01,15.8,284,6,34.4,9,0.201,0,0.694,1.0,2,0.3096,low,0
ORD-101501,scheduled,industrial,cash_on_delivery,medium,low,rain,evening,False,False,False,False,1990.44,4,7.8,66.9,890,6,38.0,8,0.092,1,0.728,3.18,3,0.0279,low,0
ORD-101502,standard,residential,prepaid,large,normal,clear,day,False,False,False,False,2295.21,4,19.57,49.7,1283,3,26.0,7,0.279,1,0.755,4.11,1,0.1376,low,0
ORD-101503,standard,city_center,cash_on_delivery,large,high,rain,day,True,False,True,True,3236.65,5,5.3,50.0,1004,4,22.1,6,0.238,1,0.849,3.18,3,0.2189,low,0
ORD-101504,same_day,suburb,card_on_delivery,medium,normal,clear,day,True,False,False,False,2565.09,5,28.17,11.3,130,2,15.7,8,0.412,2,0.772,5.19,2,0.8464,high,1
ORD-101505,express,suburb,card_on_delivery,small,severe,rain,evening,False,False,False,False,5606.87,4,14.09,19.3,291,5,2.9,10,0.489,0,0.55,4.42,2,0.7939,high,1
ORD-101506,express,residential,card_on_delivery,small,high,clear,morning,False,False,False,True,3252.72,3,6.3,15.5,228,7,10.2,4,0.072,0,0.896,3.67,1,0.2806,low,0
ORD-101507,standard,industrial,prepaid,bulky,high,clear,morning,True,False,False,False,5107.61,4,12.32,48.3,820,6,26.1,5,0.445,1,0.728,4.16,3,0.5093,medium,0
ORD-101508,standard,industrial,card_on_delivery,medium,normal,clear,morning,False,False,False,True,2722.1,4,10.76,47.5,1289,3,2.7,2,0.25,0,0.468,3.3,3,0.0438,low,0
ORD-101509,same_day,suburb,cash_on_delivery,large,low,clear,evening,False,False,False,True,5884.6,4,16.27,9.4,147,7,49.4,10,0.169,0,0.603,2.0,1,0.6256,medium,0
ORD-101510,standard,remote_area,cash_on_delivery,medium,severe,clear,evening,False,False,False,False,7065.03,3,19.23,51.5,876,4,40.0,8,0.4,2,0.641,4.92,1,0.2319,low,1
ORD-101511,standard,suburb,cash_on_delivery,large,normal,clear,morning,False,False,False,True,824.79,1,14.55,55.2,787,3,2.4,4,0.125,3,0.958,2.19,1,0.0599,low,0
ORD-101512,express,suburb,card_on_delivery,large,high,clear,morning,True,False,False,True,4834.86,4,31.22,17.5,326,9,40.9,10,0.143,1,0.747,4.94,1,0.9613,high,1
ORD-101513,same_day,residential,card_on_delivery,small,normal,clear,morning,False,False,False,False,2162.53,3,2.97,9.6,139,8,29.1,11,0.219,0,0.88,3.02,1,0.4199,medium,1
ORD-101514,same_day,city_center,prepaid,large,normal,clear,evening,False,False,False,True,2619.94,3,3.19,10.5,149,8,80.6,6,0.269,1,0.778,2.37,3,0.41,medium,0
ORD-101515,standard,residential,card_on_delivery,small,low,clear,day,False,False,False,False,4604.31,1,6.25,50.3,777,8,78.8,5,0.406,1,0.816,1.88,1,0.0196,low,0
ORD-101516,standard,suburb,card_on_delivery,medium,normal,storm,evening,False,False,False,False,3991.16,5,15.48,46.5,852,12,9.2,8,0.093,1,0.733,4.19,2,0.6994,high,1
ORD-101517,scheduled,suburb,prepaid,large,normal,clear,evening,True,False,False,False,3055.76,1,13.46,70.8,1203,6,37.3,10,0.231,0,0.608,2.41,2,0.0341,low,0
ORD-101518,standard,residential,prepaid,small,severe,rain,evening,False,False,False,True,5978.61,5,9.14,50.4,888,6,49.9,6,0.271,0,0.772,6.07,2,0.3827,medium,1
ORD-101519,standard,suburb,card_on_delivery,small,high,clear,day,False,False,False,False,4164.9,2,25.07,49.8,1101,5,30.6,4,0.247,2,0.76,4.88,3,0.1175,low,0
ORD-101520,standard,city_center,prepaid,medium,normal,clear,evening,True,True,False,True,2061.61,4,3.99,44.3,515,22,28.8,3,0.184,0,0.687,2.43,1,0.7208,high,1
ORD-101521,express,residential,prepaid,bulky,normal,snow,day,False,False,False,False,8300.06,4,7.61,14.7,275,5,26.6,8,0.235,2,0.87,4.01,1,0.6694,medium,1
ORD-101522,same_day,remote_area,prepaid,small,low,rain,evening,True,False,False,False,8089.95,2,21.94,7.5,178,8,6.5,8,0.501,0,0.733,4.03,3,0.776,high,1
ORD-101523,same_day,residential,card_on_delivery,medium,normal,rain,day,True,False,False,True,3677.48,3,13.86,4.0,94,6,13.2,8,0.317,1,0.779,2.94,1,0.9308,high,1
ORD-101524,express,residential,cash_on_delivery,medium,severe,clear,night,False,False,False,True,2395.14,1,4.91,18.6,348,4,70.5,12,0.065,0,0.903,4.14,2,0.7158,high,0
ORD-101525,standard,residential,card_on_delivery,medium,high,clear,day,False,False,False,False,2041.52,2,1.92,46.2,976,3,11.4,10,0.282,2,0.886,2.69,3,0.1212,low,0
ORD-101526,standard,residential,cash_on_delivery,medium,normal,clear,evening,False,False,False,True,12767.71,5,39.16,45.3,1090,7,24.8,12,0.193,3,0.467,6.43,3,0.6603,medium,1
ORD-101527,express,suburb,cash_on_delivery,medium,high,clear,day,False,False,False,False,3170.98,4,11.37,16.4,230,3,9.0,5,0.295,0,0.831,3.09,4,0.6711,medium,1
ORD-101528,standard,remote_area,prepaid,large,low,snow,night,False,False,False,True,4061.03,5,24.29,48.6,779,3,50.1,8,0.289,1,0.567,5.13,2,0.25,low,0
ORD-101529,standard,suburb,prepaid,medium,severe,clear,morning,False,False,False,False,4997.42,2,15.05,47.9,717,7,16.7,16,0.334,3,0.555,5.57,2,0.7879,high,1
ORD-101530,standard,suburb,prepaid,bulky,high,clear,day,False,False,False,False,458.61,5,15.31,44.2,742,8,8.1,5,0.175,0,0.624,4.04,1,0.2819,low,0
ORD-101531,standard,residential,prepaid,large,low,clear,morning,False,False,False,False,1831.85,4,3.79,42.6,584,4,13.1,13,0.381,2,0.846,1.74,1,0.0689,low,1
ORD-101532,express,suburb,card_on_delivery,small,high,clear,evening,False,False,False,False,18980.81,2,10.56,18.5,291,6,19.0,4,0.253,0,0.866,3.31,4,0.142,low,0
ORD-101533,express,residential,prepaid,large,low,clear,evening,False,False,True,False,446.91,2,12.98,19.4,399,8,3.6,5,0.37,1,0.854,2.8,2,0.2225,low,0
ORD-101534,standard,city_center,cash_on_delivery,medium,normal,clear,day,False,False,False,False,1185.24,2,2.35,50.1,800,9,69.9,5,0.196,0,0.887,3.12,4,0.0155,low,0
ORD-101535,express,industrial,card_on_delivery,small,normal,storm,day,True,False,False,False,2598.9,3,27.76,12.9,240,6,25.3,10,0.054,0,0.826,7.76,2,0.9515,high,1
ORD-101536,same_day,residential,prepaid,medium,normal,clear,evening,True,False,False,False,1730.0,4,6.55,6.7,95,8,18.5,7,0.204,1,0.75,1.61,1,0.3963,medium,0
ORD-101537,same_day,residential,cash_on_delivery,large,normal,clear,day,False,False,False,False,2073.15,3,10.57,7.7,169,4,26.9,12,0.161,2,0.87,2.54,3,0.7235,high,1
ORD-101538,same_day,city_center,cash_on_delivery,small,normal,clear,day,True,False,False,False,1530.97,6,21.86,4.3,44,10,17.9,10,0.177,0,0.974,3.88,2,0.9074,high,1
ORD-101539,standard,industrial,card_on_delivery,medium,low,clear,evening,False,False,False,False,3200.46,5,9.23,46.7,783,5,47.7,6,0.238,0,0.922,3.17,1,0.0375,low,0
ORD-101540,same_day,city_center,card_on_delivery,medium,high,clear,day,True,False,False,False,4759.34,4,3.46,4.5,102,3,22.6,14,0.371,2,0.679,2.82,1,0.9334,high,1
ORD-101541,standard,residential,cash_on_delivery,medium,normal,snow,morning,False,False,False,True,4917.0,2,7.27,46.1,752,6,16.9,8,0.085,1,0.891,3.97,1,0.3811,medium,0
ORD-101542,standard,industrial,card_on_delivery,large,normal,clear,day,False,False,False,True,1965.66,3,13.65,51.7,708,12,24.5,7,0.319,0,0.888,4.09,2,0.1529,low,1
ORD-101543,standard,residential,cash_on_delivery,small,normal,clear,morning,False,False,False,False,7550.9,6,2.92,46.1,1085,7,16.9,10,0.254,0,0.56,2.36,1,0.0578,low,0
ORD-101544,express,remote_area,prepaid,large,low,rain,evening,True,False,False,False,4053.18,1,25.31,15.6,223,6,16.0,11,0.277,0,0.725,3.71,2,0.5209,medium,1
ORD-101545,standard,residential,prepaid,large,severe,clear,day,False,False,False,True,8130.16,5,11.74,41.2,680,7,8.9,7,0.295,3,0.764,4.39,2,0.4528,medium,0
ORD-101546,standard,suburb,prepaid,medium,normal,clear,day,False,False,False,False,4519.63,3,15.8,49.8,810,7,14.6,8,0.143,1,0.652,3.34,2,0.1444,low,0
ORD-101547,same_day,remote_area,prepaid,medium,normal,rain,morning,True,False,False,True,2992.38,2,29.88,4.0,62,10,10.4,12,0.417,0,0.688,6.91,2,0.9934,high,1
ORD-101548,standard,residential,prepaid,small,normal,clear,evening,False,False,False,True,3048.32,3,2.69,45.3,1068,6,37.7,5,0.099,0,0.879,2.28,3,0.0808,low,0
ORD-101549,standard,suburb,prepaid,small,normal,clear,evening,False,False,True,False,4741.96,2,13.93,52.4,547,8,18.4,9,0.524,0,0.554,3.77,1,0.302,low,0
ORD-101550,standard,residential,prepaid,medium,low,snow,evening,False,True,False,False,9384.56,4,8.08,44.2,644,12,25.5,6,0.4,0,0.581,3.94,4,0.4504,medium,0
ORD-101551,standard,suburb,prepaid,small,normal,rain,day,False,False,False,False,3999.19,4,8.21,43.3,753,7,31.4,11,0.313,1,0.818,2.56,3,0.2342,low,1
ORD-101552,standard,industrial,prepaid,large,normal,clear,day,False,False,False,False,4258.82,2,11.48,43.4,891,3,13.8,3,0.237,1,0.858,2.14,2,0.0081,low,0
ORD-101553,standard,suburb,card_on_delivery,medium,high,snow,day,False,True,True,True,5562.72,3,9.88,43.3,531,8,25.6,6,0.198,1,0.568,5.02,1,0.7597,high,1
ORD-101554,standard,remote_area,card_on_delivery,small,normal,clear,morning,False,False,False,False,961.72,4,18.03,45.6,962,5,9.0,10,0.214,0,0.594,4.89,2,0.2172,low,0
ORD-101555,same_day,suburb,card_on_delivery,small,normal,rain,morning,True,True,False,True,1245.41,3,15.58,5.5,110,9,46.6,11,0.239,2,0.652,4.8,3,0.9855,high,1
ORD-101556,scheduled,suburb,prepaid,large,normal,clear,day,True,False,True,False,4287.1,4,10.63,70.8,797,3,45.3,8,0.294,0,0.577,3.2,1,0.0225,low,0
ORD-101557,express,residential,card_on_delivery,small,normal,clear,evening,False,True,False,True,1777.27,6,13.99,20.4,306,10,21.4,7,0.108,0,0.554,2.9,2,0.4453,medium,0
ORD-101558,express,suburb,prepaid,medium,high,rain,day,False,False,False,False,2986.64,4,20.62,19.1,319,4,23.0,9,0.086,0,0.922,5.8,1,0.7564,high,1
ORD-101559,same_day,industrial,prepaid,small,normal,clear,evening,True,False,False,False,3604.62,2,24.82,6.4,151,9,24.0,9,0.396,3,0.504,3.62,2,0.9785,high,1
ORD-101560,scheduled,suburb,prepaid,bulky,normal,snow,day,True,False,False,False,22237.1,3,8.99,72.8,1772,9,55.2,6,0.044,0,0.849,5.13,2,0.0364,low,0
ORD-101561,express,residential,cash_on_delivery,medium,normal,clear,day,True,False,False,True,3188.98,2,1.62,19.5,426,10,7.2,10,0.207,0,0.619,1.72,2,0.5222,medium,1
ORD-101562,same_day,residential,cash_on_delivery,medium,normal,snow,morning,False,False,False,True,745.68,6,4.43,5.3,81,5,48.0,11,0.027,0,0.805,4.06,1,0.839,high,1
